8908,simple,9133,"מלפפון ביבי",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,12.00,"ירקות, ירקות > ירקות",,,,,,,,,,,,0,,,,,
8909,simple,9134,מנגולד,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,7.00,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9134S.jpg,,,,,,,,,0,,,,,
8911,simple,9135,"נבטי אלפלפא",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.00,"ירק, ירק > פטריות ונבטים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9135S.jpg,,,,,,,,,0,,,,,
8913,simple,9136,"נבטי חמניה",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,9.50,"ירק, ירק > פטריות ונבטים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9136S.jpg,,,,,,,,,0,,,,,
8914,simple,9137,"נבטים סינים",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,7.00,"ירק, ירק > פטריות ונבטים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9137S.jpg,,,,,,,,,0,,,,,
8916,simple,9138,נענע,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,3.00,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9138S.jpg,,,,,,,,,0,,,,,
8919,simple,9140,"סלק ואקום",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,7.50,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9140S.jpg,,,,,,,,,0,,,,,
8920,simple,9141,"סלרי עלים",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.00,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9141S.jpg,,,,,,,,,0,,,,,
8922,simple,9142,"סלרי שורש",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.00,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9142S.jpg,,,,,,,,,0,,,,,
8924,variable,9143,"עגבניה חממה",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9143S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
